Date_Time,NO2,PM10 - PM2.5,PM2.5,Location,Temp,Rain,Wind
2017-07-18 00:00:00,3.4607276408,-9900.0,-5.7517409861,Kirkeveien,12,0,0.7
2017-07-18 01:00:00,4.9494900549,0.7507138472,1.7651418306,Kirkeveien,11.8,0,0.8
2017-07-18 02:00:00,6.4404643519,0.2658474167,5.42328235,Kirkeveien,10.9,0,0.8
2017-07-18 03:00:00,11.1219510817,0.5216057278,7.552969325,Kirkeveien,10.1,0,0.9
2017-07-18 04:00:00,16.9909812806,2.5406269944,2.8082558083,Kirkeveien,11.9,0,1.8
2017-07-18 05:00:00,13.8734951585,3.2182114889,3.7095897528,Kirkeveien,13.7,0,2.3
2017-07-18 06:00:00,21.1421476877,3.7839194528,0.4646618889,Kirkeveien,14.7,0,3.0
2017-07-18 07:00:00,17.4179293158,3.474035325,6.5574399806,Kirkeveien,16,0,2.9
2017-07-18 08:00:00,14.7821331634,3.4508399611,7.6967565306,Kirkeveien,17.4,0,3.4
2017-07-18 09:00:00,6.5297438428,2.1810362778,7.1265381778,Kirkeveien,18.4,0,3.8
2017-07-18 10:00:00,9.928400672,2.5289265361,7.9615167944,Kirkeveien,19.3,0,2.8
2017-07-18 11:00:00,12.4689175929,1.9648833222,6.6242416472,Kirkeveien,20.9,0,1.5
2017-07-18 12:00:00,10.878747656,1.7982395972,2.6357586222,Kirkeveien,20.6,0,1.5
2017-07-18 13:00:00,21.9967829549,1.0058054833,4.4995533694,Kirkeveien,20.5,0,1.1
2017-07-18 14:00:00,14.9994531402,2.7687309972,-1.8520241667,Kirkeveien,20.5,0,1.4
2017-07-18 15:00:00,23.6357568209,3.0563531306,-0.4068404833,Kirkeveien,21.3,0,1.4
2017-07-18 16:00:00,20.9422227045,3.1378065667,-3.1840002222,Kirkeveien,22.3,0,2.1
2017-07-18 17:00:00,24.3627595259,2.5569684639,8.9623414611,Kirkeveien,20.8,0,2.3
2017-07-18 18:00:00,16.2963198274,1.9284148722,10.1942867444,Kirkeveien,20.5,0,2.8
2017-07-18 19:00:00,27.6510860924,3.9409181333,4.5690389667,Kirkeveien,19.9,0,2.1
2017-07-18 20:00:00,15.7692519673,3.3994088,6.3909268,Kirkeveien,18.8,0,1.3
2017-07-18 21:00:00,17.1252737745,2.7271783333,4.8438196722,Kirkeveien,15.9,0,2.3
2017-07-18 22:00:00,22.6157005113,3.6550905667,6.7930638667,Kirkeveien,14.6,0,3.2
2017-07-18 23:00:00,12.9157891359,4.4024654338,4.2316486423,Kirkeveien,14.6,0,3.8
2017-07-19 00:00:00,6.7480042961,2.1097098806,6.2483370861,Kirkeveien,15,0,5.3
2017-07-19 01:00:00,3.8787044288,0.8191256,0.5155756,Kirkeveien,15,0,6.0
2017-07-19 02:00:00,2.7593878062,-0.3398269639,9.8727251417,Kirkeveien,14.6,0,4.1
2017-07-19 03:00:00,4.912509846,0.3814645889,3.3944907472,Kirkeveien,13.9,0,4.7
2017-07-19 04:00:00,4.6042554131,1.1273274417,-0.5264789306,Kirkeveien,13.8,0,4.0
2017-07-19 05:00:00,7.0381930686,1.6104140917,3.1513155722,Kirkeveien,14.5,0,3.1
2017-07-19 06:00:00,12.5159791299,2.0906740194,0.0893037139,Kirkeveien,14.8,0,3.1
2017-07-19 07:00:00,10.6858088917,3.3372196444,-4.4348431778,Kirkeveien,15.7,0,2.5
2017-07-19 08:00:00,11.131999085,-9900.0,-7.059546,Kirkeveien,16.9,0,2.2
2017-07-19 09:00:00,7.7807553654,4.0759680917,-4.6693254333,Kirkeveien,16.9,0,2.0
2017-07-19 10:00:00,11.9491659737,1.7998430278,2.9495885639,Kirkeveien,17.9,0,1.7
2017-07-19 11:00:00,11.0143057675,3.0369697167,6.8587339083,Kirkeveien,18.8,0,1.9
2017-07-19 12:00:00,26.1601562854,3.4277728167,-0.0399454861,Kirkeveien,19.7,0,2.3
2017-07-19 13:00:00,23.7515951433,3.5474965306,4.7782890667,Kirkeveien,19.7,0,2.6
2017-07-19 14:00:00,14.3395734862,3.0460427611,5.3730057167,Kirkeveien,20.4,0,2.3
2017-07-19 15:00:00,20.6232661614,2.5074108722,9.1279912194,Kirkeveien,20.5,0,1.6
2017-07-19 16:00:00,17.5189190092,2.5047886083,20.5124282056,Kirkeveien,20.9,0,2.5
2017-07-19 17:00:00,20.0757060566,4.1734068639,12.7512667778,Kirkeveien,20.9,0,1.8
2017-07-19 18:00:00,14.042661288,4.41329745,2.0642322861,Kirkeveien,20.8,0,1.2
2017-07-19 19:00:00,16.1976000917,3.9421713722,-1.8041669278,Kirkeveien,20.4,0,1.0
2017-07-19 20:00:00,22.0716544888,3.9594667833,0.1785203083,Kirkeveien,16.9,0,1.4
2017-07-19 21:00:00,19.8549340973,6.6366952639,-2.2979580333,Kirkeveien,14.9,0,2.2
2017-07-19 22:00:00,15.4980720933,5.9544885083,6.8660312583,Kirkeveien,13.9,0,2.1
2017-07-19 23:00:00,12.2756103995,6.7547022306,-0.3963181,Kirkeveien,13,0,2.6
2017-07-20 00:00:00,11.340723229,4.8440135806,9.6923441361,Kirkeveien,12.7,0,2.8
2017-07-20 01:00:00,10.3616672282,2.2640092583,9.7140665139,Kirkeveien,12.4,0,1.7
2017-07-20 02:00:00,12.8880005982,2.2158756639,6.1288752083,Kirkeveien,12,0,1.4
2017-07-20 03:00:00,15.3063981387,2.3460829472,5.1716432444,Kirkeveien,11.6,0,2.6
2017-07-20 04:00:00,9.306333407,2.5126551694,2.5471556694,Kirkeveien,13.1,0,0.8
2017-07-20 05:00:00,14.091133023,5.1259395833,0.2319400472,Kirkeveien,15,0,1.1
2017-07-20 06:00:00,16.644734185,4.7685988611,6.3884972306,Kirkeveien,17,0,0.9
2017-07-20 07:00:00,19.6947612018,4.6606626361,7.6499568889,Kirkeveien,18.6,0,1.2
2017-07-20 08:00:00,28.174940283,5.2881725,2.3863762639,Kirkeveien,19.4,0,2.0
2017-07-20 09:00:00,28.3527495032,7.6913787861,6.6433638583,Kirkeveien,20,0,1.9
2017-07-20 10:00:00,21.9736908242,5.4929192944,3.3900009361,Kirkeveien,21.4,0,2.8
2017-07-20 11:00:00,19.1502205983,4.5725294111,2.1504633222,Kirkeveien,21.9,0,2.5
2017-07-20 12:00:00,20.5431738587,3.2632806556,5.4889563056,Kirkeveien,22.6,0,2.6
2017-07-20 13:00:00,18.309437522,4.6037014972,9.1064422444,Kirkeveien,22.7,0,2.8
2017-07-20 14:00:00,21.4794364321,4.4203718389,5.631248875,Kirkeveien,23.4,0,3.3
2017-07-20 15:00:00,22.394324678,3.2033611944,13.6601656889,Kirkeveien,23.8,0,2.3
2017-07-20 16:00:00,20.569710413,4.1524051639,3.5612506278,Kirkeveien,24.1,0,2.5
2017-07-20 17:00:00,16.145171332,3.5854491889,8.6612692194,Kirkeveien,24.3,0,1.9
2017-07-20 18:00:00,19.4505376401,4.1946221111,6.1323239083,Kirkeveien,23.7,0,2.3
2017-07-20 19:00:00,24.2979196968,4.0007712611,7.8508178722,Kirkeveien,23.1,0,1.6
2017-07-20 20:00:00,25.438348812,5.6261303611,1.54711715,Kirkeveien,21.3,0,1.5
2017-07-20 21:00:00,17.0805648504,5.1178829861,11.6986492167,Kirkeveien,20.8,0,1.7
2017-07-20 22:00:00,14.5196015835,2.7553270083,8.0321319333,Kirkeveien,19.5,0,1.4
2017-07-20 23:00:00,10.511461396,3.6184260972,6.1688582667,Kirkeveien,16.5,0,2.5
2017-07-21 00:00:00,8.8382542314,2.3294608222,7.2934639,Kirkeveien,15.7,0,3.1
2017-07-21 01:00:00,5.8628442081,1.747325875,8.2140278889,Kirkeveien,15.6,0,3.3
2017-07-21 02:00:00,10.0202733458,0.7408897,10.4126329444,Kirkeveien,15.2,0,3.3
2017-07-21 03:00:00,10.0333446958,2.5873944889,4.7029713556,Kirkeveien,14.5,0,3.1
2017-07-21 04:00:00,12.91258867,2.395645775,5.39464725,Kirkeveien,15.5,0,2.7
2017-07-21 05:00:00,11.7947900838,2.6904166639,4.8046324528,Kirkeveien,17.4,0,1.9
2017-07-21 06:00:00,11.3426461466,3.4871830917,-2.2758024083,Kirkeveien,17.8,0,2.0
2017-07-21 07:00:00,9.1977151245,2.2770951972,3.9432883889,Kirkeveien,17.7,0,1.5
2017-07-21 08:00:00,16.5492598917,2.8497392667,16.658470625,Kirkeveien,18,0,1.4
2017-07-21 09:00:00,15.4685342923,3.0567995222,11.6615309833,Kirkeveien,18.6,0,1.8
2017-07-21 10:00:00,26.3017600555,5.8217119389,4.6895326806,Kirkeveien,18.8,0,1.8
2017-07-21 11:00:00,26.7310648462,8.8948276972,4.795314625,Kirkeveien,19.1,0,2.7
2017-07-21 12:00:00,29.1739628992,6.9632466194,8.9910116889,Kirkeveien,19.2,0,4.1
2017-07-21 13:00:00,28.742228846,6.6712318639,11.507838725,Kirkeveien,18.3,0,4.7
2017-07-21 14:00:00,23.7204827904,6.7739691083,4.1013235861,Kirkeveien,17.8,0,3.6
2017-07-21 15:00:00,22.0131371017,5.0844309722,0.9552877944,Kirkeveien,17.7,0,3.5
2017-07-21 16:00:00,22.8857477773,4.3719152222,3.9045235722,Kirkeveien,17.7,0,2.9
2017-07-21 17:00:00,23.2028757868,5.1783713361,0.8485439722,Kirkeveien,17.2,0,2.5
2017-07-21 18:00:00,15.1760035157,5.032218475,3.77091645,Kirkeveien,16.8,0,2.1
2017-07-21 19:00:00,13.7181021564,3.6206550472,2.8110499389,Kirkeveien,16.7,0,2.1
2017-07-21 20:00:00,11.5261637113,3.0729181444,9.2995904694,Kirkeveien,16.5,0,2.2
2017-07-21 21:00:00,9.3145104723,3.735260925,4.8601974389,Kirkeveien,16.5,0,2.4
2017-07-21 22:00:00,8.9481823502,-9900.0,-9.2781659111,Kirkeveien,16.5,0,1.2
2017-07-21 23:00:00,9.0699744108,2.7884416083,5.0358032278,Kirkeveien,15.2,0,1.0
2017-07-22 00:00:00,10.5531369336,2.6968875778,5.5837233417,Kirkeveien,15,0,1.5
2017-07-22 01:00:00,7.9508226169,1.5152157722,13.8361203806,Kirkeveien,14.7,0,0.8
2017-07-22 02:00:00,7.5166976115,1.9036859778,7.7036624111,Kirkeveien,14.6,0,1.4
2017-07-22 03:00:00,9.0971840155,3.002365825,0.1276494583,Kirkeveien,14.4,0,1.8
2017-07-22 04:00:00,7.5669186409,2.116909425,3.3822768833,Kirkeveien,14.7,0,0.9
2017-07-22 05:00:00,8.7354816407,2.6109599972,2.7210913944,Kirkeveien,15,0,0.5
2017-07-22 06:00:00,7.8139326417,2.4875190583,8.1100114361,Kirkeveien,16.1,0,0.9
2017-07-22 07:00:00,13.33552339,1.9490917444,13.6672059222,Kirkeveien,17.1,0,1.1
2017-07-22 08:00:00,12.7115386632,3.1141506889,4.9477838278,Kirkeveien,18.1,0,1.3
2017-07-22 09:00:00,15.3688097811,3.441751425,2.7044573417,Kirkeveien,19.7,0,2.2
2017-07-22 10:00:00,16.8613266006,3.3624460833,7.8299384278,Kirkeveien,20.2,0,3.0
2017-07-22 11:00:00,15.41666073,3.4527173611,3.8502417722,Kirkeveien,20.6,0,3.1
2017-07-22 12:00:00,14.673591616,3.5336565111,3.5078516139,Kirkeveien,21.9,0,3.0
2017-07-22 13:00:00,11.6171525826,2.9521320389,6.27937655,Kirkeveien,21.8,0,2.8
2017-07-22 14:00:00,13.9494519563,3.8395167694,-1.2229867861,Kirkeveien,22.5,0,2.8
2017-07-22 15:00:00,15.4058083662,3.3801293111,-0.9112089028,Kirkeveien,23,0,2.5
2017-07-22 16:00:00,14.7208931799,3.6220677556,4.3685704722,Kirkeveien,23.5,0,2.1
2017-07-22 17:00:00,16.2454142383,3.4708320556,3.9498543694,Kirkeveien,22.3,0.1,2.0
2017-07-22 18:00:00,14.3207404602,3.6630426222,2.1557477222,Kirkeveien,22.5,0,1.6
2017-07-22 19:00:00,16.6674958714,4.107341025,-1.4779055333,Kirkeveien,21.6,0,1.7
2017-07-22 20:00:00,21.5740474342,3.8688693278,9.0040660778,Kirkeveien,19.8,0,1.6
2017-07-22 21:00:00,23.8816271425,7.5678629389,6.45652195,Kirkeveien,17.4,0,2.9
2017-07-22 22:00:00,14.4029545477,7.8435851667,1.3728929833,Kirkeveien,17,0,3.1
2017-07-22 23:00:00,10.6540394609,4.6161474194,2.497341125,Kirkeveien,16.2,0,1.1
2017-07-23 00:00:00,12.5219228132,3.7433947417,0.7953200111,Kirkeveien,15.8,0,0.4
2017-07-23 01:00:00,9.6260648821,2.8065905,4.863979075,Kirkeveien,15.1,0,1.2
2017-07-23 02:00:00,7.3586086726,1.8204108056,6.9561275778,Kirkeveien,14.9,0,1.5
2017-07-23 03:00:00,12.129635349,1.6969939056,9.3925887667,Kirkeveien,15.6,0,1.0
2017-07-23 04:00:00,7.6095072027,2.2534489167,4.6535671111,Kirkeveien,14.4,0,2.4
2017-07-23 05:00:00,5.136550099,2.0028282389,10.2220126167,Kirkeveien,17.7,0,2.1
2017-07-23 06:00:00,2.7252025106,2.6588376944,-4.9591099722,Kirkeveien,18.3,0,2.0
2017-07-23 07:00:00,4.056807716,2.3379938389,-2.0481971667,Kirkeveien,20.2,0,1.7
2017-07-23 08:00:00,4.2846368345,2.4215042806,1.7228235944,Kirkeveien,21.5,0,1.5
2017-07-23 09:00:00,9.87444927,1.9271654056,4.5548750722,Kirkeveien,22.7,0,2.5
2017-07-23 10:00:00,15.9800888395,2.9206604889,3.9407557333,Kirkeveien,22.8,0,2.0
2017-07-23 11:00:00,16.8168752215,2.8427758222,6.6743477444,Kirkeveien,23.8,0,2.4
2017-07-23 12:00:00,14.3956354941,3.2682223639,8.9995937389,Kirkeveien,24.6,0,1.8
2017-07-23 13:00:00,12.3654755397,1.9617868833,10.5283109139,Kirkeveien,25.1,0,1.8
2017-07-23 14:00:00,10.0620943571,1.7642141333,4.0462218778,Kirkeveien,23.5,0,3.1
2017-07-23 15:00:00,4.9849051704,1.9616384861,4.915362125,Kirkeveien,22.8,0.1,2.2
2017-07-23 16:00:00,10.1359961906,2.1837047556,5.7276458556,Kirkeveien,22.7,0,2.6
2017-07-23 17:00:00,8.3238398291,2.6444219306,2.9272902139,Kirkeveien,22.6,0,3.2
2017-07-23 18:00:00,9.7069516129,2.2691275278,5.6511975722,Kirkeveien,21.9,0,3.7
2017-07-23 19:00:00,9.3219648474,3.7530387222,-1.5336330944,Kirkeveien,20.5,0.1,3.7
2017-07-23 20:00:00,14.3107985676,4.0670671861,4.4774002611,Kirkeveien,19.9,0,3.7
2017-07-23 21:00:00,5.0395349602,2.1764921611,7.0408156778,Kirkeveien,18.9,0.1,2.4
2017-07-23 22:00:00,10.1586317369,-9900.0,-5.3475755528,Kirkeveien,17.6,0.6,3.0
2017-07-23 23:00:00,9.5600309399,2.9325075222,-2.6804718889,Kirkeveien,17.5,0,3.1
2017-07-24 00:00:00,2.9701435918,0.3566145833,8.0639334333,Kirkeveien,17.4,0,3.0
2017-07-24 01:00:00,4.3590451644,0.2013649694,13.8839301667,Kirkeveien,17.1,0,4.0
2017-07-24 02:00:00,4.0820080251,0.5446998417,9.9560458444,Kirkeveien,16.5,0,4.6
2017-07-24 03:00:00,6.7031601987,1.4815196889,5.7762640194,Kirkeveien,15.9,0,3.9
2017-07-24 04:00:00,4.0935238958,1.8414746667,2.7915717222,Kirkeveien,15.4,0,3.5
2017-07-24 05:00:00,9.8716933758,1.3263727083,3.261187975,Kirkeveien,15.1,0,3.4
2017-07-24 06:00:00,14.8772722293,3.4501837361,4.4723874667,Kirkeveien,15,0,3.5
2017-07-24 07:00:00,7.671686191,3.4517204,5.2950366194,Kirkeveien,15.2,0,3.5
2017-07-24 08:00:00,13.9195758783,4.1888305833,-2.9600292722,Kirkeveien,16.5,0,3.0
2017-07-24 09:00:00,10.3320601298,3.5113102222,-1.9588631417,Kirkeveien,16.9,0,4.2
2017-07-24 10:00:00,14.0009000444,3.2223437056,5.7600216194,Kirkeveien,17,0.1,3.3
2017-07-24 11:00:00,14.3706204222,4.6273517694,5.4635868306,Kirkeveien,17.8,0,2.9
2017-07-24 12:00:00,11.5764758859,3.3770801083,7.478934325,Kirkeveien,18.2,0,2.8
2017-07-24 13:00:00,13.8827332297,3.5265035722,6.6762445361,Kirkeveien,19.8,0,3.1
2017-07-24 14:00:00,13.1761866149,4.045484425,1.8104386528,Kirkeveien,20.3,0,3.3
2017-07-24 15:00:00,11.2000628961,4.0307687389,0.0719827778,Kirkeveien,20.2,0,3.2
2017-07-24 16:00:00,17.898040145,3.1659425806,6.6142695944,Kirkeveien,20.1,0,2.9
2017-07-24 17:00:00,15.2651014074,3.7223447278,7.3754834972,Kirkeveien,20,0,2.7
2017-07-24 18:00:00,13.3233692818,3.2596592889,2.9905918861,Kirkeveien,19.6,0,3.1
2017-07-24 19:00:00,15.0635699248,3.9344397306,1.8848798389,Kirkeveien,18.9,0,3.4
2017-07-24 20:00:00,13.7094109603,3.9752115278,5.3733964917,Kirkeveien,18.3,0,3.6
2017-07-24 21:00:00,11.4010260084,4.1273875972,5.2628216472,Kirkeveien,18,0,3.9
2017-07-24 22:00:00,9.7354569027,3.0914362389,3.0339430056,Kirkeveien,17.6,0,4.0
2017-07-24 23:00:00,5.0044036257,2.8974859889,-2.7764610833,Kirkeveien,17.2,0,3.4
2017-07-25 00:00:00,3.8004426036,1.791078475,1.1388128556,Kirkeveien,16.8,0,2.8
2017-07-25 01:00:00,3.9245583281,0.9675376139,7.6665981806,Kirkeveien,16.3,0,3.9
2017-07-25 02:00:00,5.3778624954,0.9545383556,6.0103801972,Kirkeveien,16.2,0,4.2
2017-07-25 03:00:00,3.874331535,1.4091289417,5.3616136917,Kirkeveien,16.1,0,3.3
2017-07-25 04:00:00,3.6552886244,1.6581726639,1.7778542889,Kirkeveien,16,0,1.3
2017-07-25 05:00:00,13.8191209439,1.791992925,-0.4719954694,Kirkeveien,16,0,0.7
2017-07-25 06:00:00,33.515339838,8.0440066889,-2.6521996722,Kirkeveien,18.5,0,2.3
2017-07-25 07:00:00,17.7114045064,8.1227183833,2.5693623917,Kirkeveien,19.7,0,2.7
2017-07-25 08:00:00,12.2971727421,2.4367958222,10.00797155,Kirkeveien,20.5,0,3.1
2017-07-25 09:00:00,9.2700438756,2.7040875778,2.928675025,Kirkeveien,21.1,0,3.6
2017-07-25 10:00:00,10.4763452462,2.4575893278,11.2852202472,Kirkeveien,22.1,0,4.0
2017-07-25 11:00:00,12.4868020392,2.3654491583,5.7979890694,Kirkeveien,22.4,0,3.8
2017-07-25 12:00:00,12.8652842978,2.9373262333,2.3898301333,Kirkeveien,23.1,0,4.2
2017-07-25 13:00:00,10.4384379238,2.4993836889,9.9426154333,Kirkeveien,22.3,0,4.2
2017-07-25 14:00:00,11.3252656693,3.1809777667,6.2721987333,Kirkeveien,21.9,0,3.9
2017-07-25 15:00:00,21.1800443134,5.2999314889,1.3814179861,Kirkeveien,22.5,0,2.9
2017-07-25 16:00:00,9.8989556458,4.1382134361,9.4277080111,Kirkeveien,22.5,0,2.8
2017-07-25 17:00:00,3.4846848536,3.1257795472,5.481801275,Kirkeveien,22.7,0,2.8
2017-07-25 18:00:00,7.3929003842,2.8958582667,-0.7669398639,Kirkeveien,22.3,0,2.4
2017-07-25 19:00:00,12.012373289,3.3761001361,-0.6618224556,Kirkeveien,21.5,0,2.4
2017-07-25 20:00:00,8.505384707,1.9664013806,8.6860843583,Kirkeveien,19.6,0,2.5
2017-07-25 21:00:00,17.7386761248,4.8398095917,2.5513375417,Kirkeveien,18.7,0,2.8
2017-07-25 22:00:00,15.4321224078,5.0303664083,7.9314081361,Kirkeveien,19,0,2.5
2017-07-25 23:00:00,11.1283561336,-9900.0,-6.8123013583,Kirkeveien,18.2,0,2.0
2017-07-26 00:00:00,8.2703729807,3.4576013361,1.0840141972,Kirkeveien,18,0,2.1
2017-07-26 01:00:00,5.8277880877,1.8272479556,3.045885575,Kirkeveien,17.8,0,2.2
2017-07-26 02:00:00,4.9186045805,1.0550763278,6.3698724472,Kirkeveien,17.1,0,3.0
2017-07-26 03:00:00,5.7271429692,1.89015315,-1.1397391167,Kirkeveien,15.8,1.3,2.6
2017-07-26 04:00:00,6.0606781364,1.6896395556,6.0593409194,Kirkeveien,15.8,0,2.6
2017-07-26 05:00:00,10.7979572147,0.2134973,16.7901266778,Kirkeveien,16.3,0,2.9
2017-07-26 06:00:00,19.6108171272,1.3696703667,5.4850783556,Kirkeveien,17.3,0,2.9
2017-07-26 07:00:00,16.772282819,2.3489286861,2.1725212056,Kirkeveien,17.6,0,2.4
2017-07-26 08:00:00,12.9213413388,2.9436776361,0.66715435,Kirkeveien,18.3,0,2.1
2017-07-26 09:00:00,12.826619925,2.5615062528,5.153781225,Kirkeveien,19.6,0,1.9
2017-07-26 10:00:00,15.045757746,2.5278321528,4.1674328389,Kirkeveien,19.8,0,2.2
2017-07-26 11:00:00,18.4437144217,3.1560050806,1.9133220056,Kirkeveien,20.3,0,2.5
2017-07-26 12:00:00,14.0988125857,3.3493427333,5.2531375056,Kirkeveien,20.1,0,1.6
2017-07-26 13:00:00,30.2788491569,3.3104709889,8.9686207861,Kirkeveien,20.3,0,1.1
2017-07-26 14:00:00,15.150215832,6.1604786472,-1.8380723528,Kirkeveien,20.5,0,1.8
2017-07-26 15:00:00,23.1201634312,5.5374634528,7.0415483694,Kirkeveien,20.7,0,1.7
2017-07-26 16:00:00,20.7304690961,6.7818488722,10.9912163306,Kirkeveien,20.7,0,2.4
2017-07-26 17:00:00,9.7121429222,4.6130251861,2.5373387,Kirkeveien,20.6,0,2.7
2017-07-26 18:00:00,9.2452145418,2.7396074167,7.92211445,Kirkeveien,20,0,2.3
2017-07-26 19:00:00,6.5000993235,2.2847804,10.5124394417,Kirkeveien,19.7,0,1.7
2017-07-26 20:00:00,4.4500914357,1.8491454806,8.8411437139,Kirkeveien,18.7,0,1.7
2017-07-26 21:00:00,10.126307837,1.6695955306,4.9332536944,Kirkeveien,17.1,0,2.1
2017-07-26 22:00:00,25.6003197584,3.5440932417,4.316097525,Kirkeveien,16.2,0,2.7
2017-07-26 23:00:00,17.4372863845,2.8104097222,6.4234917083,Kirkeveien,16.3,0,2.6
2017-07-27 00:00:00,8.7189590452,3.4573375639,3.3092287194,Kirkeveien,16.7,0,1.7
2017-07-27 01:00:00,6.4996101066,2.5314886944,0.5765948528,Kirkeveien,16.8,0,1.2
2017-07-27 02:00:00,4.9388100815,1.3384110139,3.3782220556,Kirkeveien,16.6,0,1.1
2017-07-27 03:00:00,5.4259353491,0.7744755889,6.9617142889,Kirkeveien,16.5,0,1.2
2017-07-27 04:00:00,5.7755728842,0.9971325472,1.819199075,Kirkeveien,16.2,0,1.4
2017-07-27 05:00:00,11.5336924044,1.5726559778,3.6042445139,Kirkeveien,16.3,0.1,1.2
2017-07-27 06:00:00,22.4387903917,2.1229676,3.4122558528,Kirkeveien,16,0.2,1.3
2017-07-27 07:00:00,11.426619749,-9900.0,4.7774516083,Kirkeveien,16.9,0,1.4
2017-07-27 08:00:00,19.02283862,-9900.0,-33.4425773944,Kirkeveien,17.7,0,1.2
2017-07-27 09:00:00,23.7464112554,-9900.0,-731.1883732667,Kirkeveien,19.1,0,1.7
2017-07-27 10:00:00,26.7990709779,-9900.0,-98.15276515,Kirkeveien,18.8,0,1.9
2017-07-27 11:00:00,23.7536774899,-9900.0,-3558.2865492056,Kirkeveien,19.1,0,2.6
2017-07-27 12:00:00,25.9254111393,-9900.0,-3738.0304947472,Kirkeveien,19.2,0,3.2
2017-07-27 13:00:00,37.5927075387,-9900.0,647.1310409889,Kirkeveien,18.6,0,3.1
2017-07-27 14:00:00,32.0030491137,-9900.0,1689.2863027639,Kirkeveien,16.9,0.7,1.4
2017-07-27 15:00:00,36.7463102533,-9900.0,524.4905575167,Kirkeveien,17.4,0.5,0.8
2017-07-27 16:00:00,30.114834456,-9900.0,-524.0924056111,Kirkeveien,17.5,0,2.0
2017-07-27 17:00:00,12.8979634276,-9900.0,-1241.4950294195,Kirkeveien,17.2,0,1.2
2017-07-27 18:00:00,20.6797225286,-9900.0,-45.5239386944,Kirkeveien,17.3,0,1.0
2017-07-27 19:00:00,25.2050597939,-9900.0,976.8217721944,Kirkeveien,15.9,2.4,1.1
2017-07-27 20:00:00,27.5350064906,-9900.0,1238.7951740111,Kirkeveien,15.5,0.5,0.8
2017-07-27 21:00:00,20.1803941655,-9900.0,954.2688248556,Kirkeveien,15.5,0.5,2.1
2017-07-27 22:00:00,12.341195076,-9900.0,-713.4527225556,Kirkeveien,15,4.9,1.9
2017-07-27 23:00:00,8.4197618009,-9900.0,-34.6657338556,Kirkeveien,14.3,2.4,1.4
2017-07-28 00:00:00,8.2606407151,-9900.0,5114.857454125,Kirkeveien,13.9,2.3,1.2
2017-07-28 01:00:00,7.4590554433,-9900.0,2008.1911675,Kirkeveien,13.9,0.7,1.4
2017-07-28 02:00:00,11.0970777681,-9900.0,-90.8967956639,Kirkeveien,14,0.2,0.9
2017-07-28 03:00:00,7.3383341914,-9900.0,538.3472687139,Kirkeveien,14,0,1.4
2017-07-28 04:00:00,7.6251477853,-9900.0,275.1334102472,Kirkeveien,14.1,0,1.2
2017-07-28 05:00:00,11.0119004817,-9900.0,-638.1949893333,Kirkeveien,14.3,0,2.1
2017-07-28 06:00:00,8.2781718991,-9900.0,1141.6167398028,Kirkeveien,14.3,0,1.5
2017-07-28 07:00:00,21.8819868759,-9900.0,137.3111278306,Kirkeveien,15.4,0,2.6
2017-07-28 08:00:00,29.5189148769,-9900.0,-169.1194949194,Kirkeveien,16,0,3.3
2017-07-28 09:00:00,16.7641009856,-9900.0,-494.6340492333,Kirkeveien,17.8,0,3.3
2017-07-28 10:00:00,16.4013183727,-9900.0,231.7334981361,Kirkeveien,18.5,0,4.5
2017-07-28 11:00:00,12.6528081138,-9900.0,1965.893755975,Kirkeveien,19.4,0,4.7
2017-07-28 12:00:00,9.9039598009,-9900.0,470.8557418306,Kirkeveien,19.5,0,5.3
2017-07-28 13:00:00,12.1667166525,-9900.0,2012.5670347861,Kirkeveien,19.4,0,5.1
2017-07-28 14:00:00,9.9759365087,-9900.0,90.8896384056,Kirkeveien,19.1,0,5.5
2017-07-28 15:00:00,13.3380784645,-9900.0,-15.223981575,Kirkeveien,18.7,0,5.1
2017-07-28 16:00:00,11.6488218161,-9900.0,0.4152062,Kirkeveien,18.3,0,5.6
2017-07-28 17:00:00,11.1277836022,3.9653060444,3.7956316,Kirkeveien,17.8,0,5.5
2017-07-28 18:00:00,8.5441122435,4.0526301111,4.3499489944,Kirkeveien,17,0,4.5
2017-07-28 19:00:00,9.8384184145,3.7555136,6.0161843083,Kirkeveien,16.4,0,3.8
2017-07-28 20:00:00,7.8302715995,3.6667285,5.81331065,Kirkeveien,15.7,0,3.1
2017-07-28 21:00:00,9.2569753647,3.83157685,2.833033525,Kirkeveien,14.9,0,2.7
2017-07-28 22:00:00,14.4954424681,3.4369595333,-3.4983048417,Kirkeveien,14.6,0,2.7
2017-07-28 23:00:00,6.1821402318,3.4211172556,2.6150606028,Kirkeveien,14.2,0,1.7
2017-07-29 00:00:00,6.483334779,3.178514325,4.1031586389,Kirkeveien,13.6,0,1.5
2017-07-29 01:00:00,10.0928727228,3.657289925,1.50059065,Kirkeveien,13.7,0,1.9
2017-07-29 02:00:00,6.7926194364,4.0161805583,0.6285874,Kirkeveien,13.3,0,2.0
2017-07-29 03:00:00,7.4167276785,3.7708954472,2.2841846972,Kirkeveien,13.1,0,1.1
2017-07-29 04:00:00,9.0061471335,3.0031288833,7.9920530556,Kirkeveien,13.1,0,1.2
2017-07-29 05:00:00,8.2638184135,3.2883095111,6.6183324167,Kirkeveien,13.7,0,1.6
