Date_Time,NO2,PM10 - PM2.5,PM2.5,Location,Temp,Rain,Wind,Hour,Weekday
2017-07-18 00:00:00,3.4607276407999996,-9900.0,-5.7517409861,Kirkeveien,12.0,0.0,0.7,00,1
2017-07-18 01:00:00,4.9494900549,0.7507138472,1.7651418306,Kirkeveien,11.8,0.0,0.8,01,1
2017-07-18 02:00:00,6.4404643519,0.2658474167,5.42328235,Kirkeveien,10.9,0.0,0.8,02,1
2017-07-18 03:00:00,11.1219510817,0.5216057278,7.552969325,Kirkeveien,10.1,0.0,0.9,03,1
2017-07-18 04:00:00,16.9909812806,2.5406269944,2.8082558082999998,Kirkeveien,11.9,0.0,1.8,04,1
2017-07-18 05:00:00,13.873495158499999,3.2182114888999998,3.7095897528,Kirkeveien,13.7,0.0,2.3,05,1
2017-07-18 06:00:00,21.1421476877,3.7839194527999997,0.4646618889,Kirkeveien,14.7,0.0,3.0,06,1
2017-07-18 07:00:00,17.4179293158,3.474035325,6.557439980599999,Kirkeveien,16.0,0.0,2.9,07,1
2017-07-18 08:00:00,14.7821331634,3.4508399611000002,7.696756530599999,Kirkeveien,17.4,0.0,3.4,08,1
2017-07-18 09:00:00,6.529743842799999,2.1810362778,7.1265381778,Kirkeveien,18.4,0.0,3.8,09,1
2017-07-18 10:00:00,9.928400672,2.5289265361,7.9615167944000005,Kirkeveien,19.3,0.0,2.8,10,1
2017-07-18 11:00:00,12.4689175929,1.9648833222,6.6242416472,Kirkeveien,20.9,0.0,1.5,11,1
2017-07-18 12:00:00,10.878747656,1.7982395972,2.6357586222,Kirkeveien,20.6,0.0,1.5,12,1
2017-07-18 13:00:00,21.9967829549,1.0058054833,4.4995533694,Kirkeveien,20.5,0.0,1.1,13,1
2017-07-18 14:00:00,14.9994531402,2.7687309972000005,-1.8520241667,Kirkeveien,20.5,0.0,1.4,14,1
2017-07-18 15:00:00,23.635756820900003,3.0563531306000002,-0.4068404833,Kirkeveien,21.3,0.0,1.4,15,1
2017-07-18 16:00:00,20.9422227045,3.1378065667,-3.1840002222000003,Kirkeveien,22.3,0.0,2.1,16,1
2017-07-18 17:00:00,24.362759525900003,2.5569684638999997,8.9623414611,Kirkeveien,20.8,0.0,2.3,17,1
2017-07-18 18:00:00,16.2963198274,1.9284148722,10.194286744400001,Kirkeveien,20.5,0.0,2.8,18,1
2017-07-18 19:00:00,27.651086092399996,3.9409181333,4.5690389667,Kirkeveien,19.9,0.0,2.1,19,1
2017-07-18 20:00:00,15.7692519673,3.3994088,6.3909268,Kirkeveien,18.8,0.0,1.3,20,1
2017-07-18 21:00:00,17.125273774500002,2.7271783333,4.8438196722,Kirkeveien,15.9,0.0,2.3,21,1
2017-07-18 22:00:00,22.615700511300002,3.6550905667,6.7930638667,Kirkeveien,14.6,0.0,3.2,22,1
2017-07-18 23:00:00,12.915789135899999,4.4024654338,4.231648642300001,Kirkeveien,14.6,0.0,3.8,23,1
2017-07-19 00:00:00,6.7480042961,2.1097098806,6.2483370861,Kirkeveien,15.0,0.0,5.3,00,2
2017-07-19 01:00:00,3.8787044288,0.8191255999999999,0.5155755999999999,Kirkeveien,15.0,0.0,6.0,01,2
2017-07-19 02:00:00,2.7593878062,-0.3398269639,9.8727251417,Kirkeveien,14.6,0.0,4.1,02,2
2017-07-19 03:00:00,4.912509846,0.3814645889,3.3944907472000003,Kirkeveien,13.9,0.0,4.7,03,2
2017-07-19 04:00:00,4.6042554131,1.1273274417,-0.5264789306000001,Kirkeveien,13.8,0.0,4.0,04,2
2017-07-19 05:00:00,7.0381930686,1.6104140916999998,3.1513155722,Kirkeveien,14.5,0.0,3.1,05,2
2017-07-19 06:00:00,12.5159791299,2.0906740194,0.08930371390000001,Kirkeveien,14.8,0.0,3.1,06,2
2017-07-19 07:00:00,10.685808891699999,3.3372196444,-4.4348431777999995,Kirkeveien,15.7,0.0,2.5,07,2
2017-07-19 08:00:00,11.131999085,-9900.0,-7.059546000000001,Kirkeveien,16.9,0.0,2.2,08,2
2017-07-19 09:00:00,7.780755365399999,4.0759680917,-4.6693254333,Kirkeveien,16.9,0.0,2.0,09,2
2017-07-19 10:00:00,11.9491659737,1.7998430278,2.9495885639,Kirkeveien,17.9,0.0,1.7,10,2
2017-07-19 11:00:00,11.0143057675,3.0369697167000003,6.8587339083000005,Kirkeveien,18.8,0.0,1.9,11,2
2017-07-19 12:00:00,26.1601562854,3.4277728167,-0.0399454861,Kirkeveien,19.7,0.0,2.3,12,2
2017-07-19 13:00:00,23.751595143299998,3.5474965306,4.7782890667,Kirkeveien,19.7,0.0,2.6,13,2
2017-07-19 14:00:00,14.339573486199999,3.0460427611000003,5.3730057167,Kirkeveien,20.4,0.0,2.3,14,2
2017-07-19 15:00:00,20.6232661614,2.5074108722,9.1279912194,Kirkeveien,20.5,0.0,1.6,15,2
2017-07-19 16:00:00,17.5189190092,2.5047886083,20.5124282056,Kirkeveien,20.9,0.0,2.5,16,2
2017-07-19 17:00:00,20.0757060566,4.1734068638999995,12.7512667778,Kirkeveien,20.9,0.0,1.8,17,2
2017-07-19 18:00:00,14.042661288,4.41329745,2.0642322861,Kirkeveien,20.8,0.0,1.2,18,2
2017-07-19 19:00:00,16.1976000917,3.9421713722000002,-1.8041669278,Kirkeveien,20.4,0.0,1.0,19,2
2017-07-19 20:00:00,22.0716544888,3.9594667833,0.17852030829999999,Kirkeveien,16.9,0.0,1.4,20,2
2017-07-19 21:00:00,19.8549340973,6.6366952639,-2.2979580333,Kirkeveien,14.9,0.0,2.2,21,2
2017-07-19 22:00:00,15.4980720933,5.954488508300001,6.8660312583000005,Kirkeveien,13.9,0.0,2.1,22,2
2017-07-19 23:00:00,12.2756103995,6.7547022305999995,-0.39631809999999995,Kirkeveien,13.0,0.0,2.6,23,2
2017-07-20 00:00:00,11.340723229000002,4.8440135806,9.692344136100001,Kirkeveien,12.7,0.0,2.8,00,3
2017-07-20 01:00:00,10.3616672282,2.2640092583,9.7140665139,Kirkeveien,12.4,0.0,1.7,01,3
2017-07-20 02:00:00,12.8880005982,2.2158756639,6.1288752083,Kirkeveien,12.0,0.0,1.4,02,3
2017-07-20 03:00:00,15.306398138699999,2.3460829471999998,5.1716432444,Kirkeveien,11.6,0.0,2.6,03,3
2017-07-20 04:00:00,9.306333407,2.5126551694,2.5471556694,Kirkeveien,13.1,0.0,0.8,04,3
2017-07-20 05:00:00,14.091133023,5.1259395833,0.2319400472,Kirkeveien,15.0,0.0,1.1,05,3
2017-07-20 06:00:00,16.644734185,4.7685988611,6.3884972306,Kirkeveien,17.0,0.0,0.9,06,3
2017-07-20 07:00:00,19.694761201800002,4.6606626361000005,7.6499568889,Kirkeveien,18.6,0.0,1.2,07,3
2017-07-20 08:00:00,28.174940283,5.2881725,2.3863762639,Kirkeveien,19.4,0.0,2.0,08,3
2017-07-20 09:00:00,28.352749503200002,7.6913787861000005,6.643363858300001,Kirkeveien,20.0,0.0,1.9,09,3
2017-07-20 10:00:00,21.973690824200002,5.492919294400001,3.3900009361000003,Kirkeveien,21.4,0.0,2.8,10,3
2017-07-20 11:00:00,19.1502205983,4.5725294111000006,2.1504633222,Kirkeveien,21.9,0.0,2.5,11,3
2017-07-20 12:00:00,20.543173858699998,3.2632806556,5.4889563055999995,Kirkeveien,22.6,0.0,2.6,12,3
2017-07-20 13:00:00,18.309437522,4.6037014972,9.1064422444,Kirkeveien,22.7,0.0,2.8,13,3
2017-07-20 14:00:00,21.4794364321,4.4203718388999995,5.631248875,Kirkeveien,23.4,0.0,3.3,14,3
2017-07-20 15:00:00,22.394324678,3.2033611944,13.660165688900001,Kirkeveien,23.8,0.0,2.3,15,3
2017-07-20 16:00:00,20.569710413,4.1524051639,3.5612506278,Kirkeveien,24.1,0.0,2.5,16,3
2017-07-20 17:00:00,16.145171332,3.5854491888999998,8.661269219400001,Kirkeveien,24.3,0.0,1.9,17,3
2017-07-20 18:00:00,19.4505376401,4.1946221111,6.1323239083,Kirkeveien,23.7,0.0,2.3,18,3
2017-07-20 19:00:00,24.297919696799998,4.000771261100001,7.8508178722,Kirkeveien,23.1,0.0,1.6,19,3
2017-07-20 20:00:00,25.438348811999997,5.6261303611,1.54711715,Kirkeveien,21.3,0.0,1.5,20,3
2017-07-20 21:00:00,17.0805648504,5.117882986100001,11.698649216700002,Kirkeveien,20.8,0.0,1.7,21,3
2017-07-20 22:00:00,14.519601583499998,2.7553270082999997,8.0321319333,Kirkeveien,19.5,0.0,1.4,22,3
2017-07-20 23:00:00,10.511461396,3.6184260972000004,6.168858266699999,Kirkeveien,16.5,0.0,2.5,23,3
2017-07-21 00:00:00,8.8382542314,2.3294608222,7.293463900000001,Kirkeveien,15.7,0.0,3.1,00,4
2017-07-21 01:00:00,5.862844208099999,1.747325875,8.2140278889,Kirkeveien,15.6,0.0,3.3,01,4
2017-07-21 02:00:00,10.0202733458,0.7408897,10.4126329444,Kirkeveien,15.2,0.0,3.3,02,4
2017-07-21 03:00:00,10.0333446958,2.5873944889,4.7029713556,Kirkeveien,14.5,0.0,3.1,03,4
2017-07-21 04:00:00,12.91258867,2.395645775,5.39464725,Kirkeveien,15.5,0.0,2.7,04,4
2017-07-21 05:00:00,11.7947900838,2.6904166639,4.8046324528,Kirkeveien,17.4,0.0,1.9,05,4
2017-07-21 06:00:00,11.342646146600002,3.4871830917,-2.2758024083,Kirkeveien,17.8,0.0,2.0,06,4
2017-07-21 07:00:00,9.1977151245,2.2770951972,3.9432883888999997,Kirkeveien,17.7,0.0,1.5,07,4
2017-07-21 08:00:00,16.5492598917,2.8497392667000003,16.658470625,Kirkeveien,18.0,0.0,1.4,08,4
2017-07-21 09:00:00,15.4685342923,3.0567995222000004,11.661530983299999,Kirkeveien,18.6,0.0,1.8,09,4
2017-07-21 10:00:00,26.3017600555,5.8217119389,4.6895326806,Kirkeveien,18.8,0.0,1.8,10,4
2017-07-21 11:00:00,26.7310648462,8.8948276972,4.795314625,Kirkeveien,19.1,0.0,2.7,11,4
2017-07-21 12:00:00,29.1739628992,6.9632466194000004,8.9910116889,Kirkeveien,19.2,0.0,4.1,12,4
2017-07-21 13:00:00,28.742228846,6.6712318639,11.507838725,Kirkeveien,18.3,0.0,4.7,13,4
2017-07-21 14:00:00,23.7204827904,6.7739691083,4.1013235861,Kirkeveien,17.8,0.0,3.6,14,4
2017-07-21 15:00:00,22.0131371017,5.0844309722,0.9552877944,Kirkeveien,17.7,0.0,3.5,15,4
2017-07-21 16:00:00,22.8857477773,4.3719152222,3.9045235722000005,Kirkeveien,17.7,0.0,2.9,16,4
2017-07-21 17:00:00,23.2028757868,5.1783713361000006,0.8485439722,Kirkeveien,17.2,0.0,2.5,17,4
2017-07-21 18:00:00,15.1760035157,5.032218475,3.77091645,Kirkeveien,16.8,0.0,2.1,18,4
2017-07-21 19:00:00,13.7181021564,3.6206550472,2.8110499388999997,Kirkeveien,16.7,0.0,2.1,19,4
2017-07-21 20:00:00,11.5261637113,3.0729181444,9.2995904694,Kirkeveien,16.5,0.0,2.2,20,4
2017-07-21 21:00:00,9.3145104723,3.735260925,4.8601974389,Kirkeveien,16.5,0.0,2.4,21,4
2017-07-21 22:00:00,8.9481823502,-9900.0,-9.2781659111,Kirkeveien,16.5,0.0,1.2,22,4
2017-07-21 23:00:00,9.0699744108,2.7884416083,5.0358032278,Kirkeveien,15.2,0.0,1.0,23,4
2017-07-22 00:00:00,10.5531369336,2.6968875777999997,5.5837233417,Kirkeveien,15.0,0.0,1.5,00,5
2017-07-22 01:00:00,7.950822616900001,1.5152157722,13.836120380599999,Kirkeveien,14.7,0.0,0.8,01,5
2017-07-22 02:00:00,7.5166976115,1.9036859778,7.7036624111,Kirkeveien,14.6,0.0,1.4,02,5
2017-07-22 03:00:00,9.0971840155,3.002365825,0.1276494583,Kirkeveien,14.4,0.0,1.8,03,5
2017-07-22 04:00:00,7.5669186409,2.116909425,3.3822768833,Kirkeveien,14.7,0.0,0.9,04,5
2017-07-22 05:00:00,8.7354816407,2.6109599972,2.7210913944,Kirkeveien,15.0,0.0,0.5,05,5
2017-07-22 06:00:00,7.813932641699999,2.4875190583,8.1100114361,Kirkeveien,16.1,0.0,0.9,06,5
2017-07-22 07:00:00,13.33552339,1.9490917444,13.6672059222,Kirkeveien,17.1,0.0,1.1,07,5
2017-07-22 08:00:00,12.711538663199999,3.1141506888999997,4.9477838277999995,Kirkeveien,18.1,0.0,1.3,08,5
2017-07-22 09:00:00,15.3688097811,3.441751425,2.7044573417,Kirkeveien,19.7,0.0,2.2,09,5
2017-07-22 10:00:00,16.861326600599998,3.3624460833,7.8299384278,Kirkeveien,20.2,0.0,3.0,10,5
2017-07-22 11:00:00,15.41666073,3.4527173611,3.8502417722000004,Kirkeveien,20.6,0.0,3.1,11,5
2017-07-22 12:00:00,14.673591616,3.5336565111000002,3.5078516138999998,Kirkeveien,21.9,0.0,3.0,12,5
2017-07-22 13:00:00,11.6171525826,2.9521320389,6.27937655,Kirkeveien,21.8,0.0,2.8,13,5
2017-07-22 14:00:00,13.9494519563,3.8395167694,-1.2229867861,Kirkeveien,22.5,0.0,2.8,14,5
2017-07-22 15:00:00,15.405808366199999,3.3801293111,-0.9112089028,Kirkeveien,23.0,0.0,2.5,15,5
2017-07-22 16:00:00,14.720893179900001,3.6220677556,4.3685704722,Kirkeveien,23.5,0.0,2.1,16,5
2017-07-22 17:00:00,16.2454142383,3.4708320556,3.9498543694,Kirkeveien,22.3,0.1,2.0,17,5
2017-07-22 18:00:00,14.3207404602,3.6630426222000003,2.1557477222,Kirkeveien,22.5,0.0,1.6,18,5
2017-07-22 19:00:00,16.6674958714,4.107341025,-1.4779055333000002,Kirkeveien,21.6,0.0,1.7,19,5
2017-07-22 20:00:00,21.5740474342,3.8688693277999997,9.0040660778,Kirkeveien,19.8,0.0,1.6,20,5
2017-07-22 21:00:00,23.8816271425,7.5678629389,6.45652195,Kirkeveien,17.4,0.0,2.9,21,5
2017-07-22 22:00:00,14.4029545477,7.8435851667,1.3728929833,Kirkeveien,17.0,0.0,3.1,22,5
2017-07-22 23:00:00,10.6540394609,4.6161474194,2.497341125,Kirkeveien,16.2,0.0,1.1,23,5
2017-07-23 00:00:00,12.5219228132,3.7433947417,0.7953200111,Kirkeveien,15.8,0.0,0.4,00,6
2017-07-23 01:00:00,9.6260648821,2.8065905,4.863979075,Kirkeveien,15.1,0.0,1.2,01,6
2017-07-23 02:00:00,7.3586086726,1.8204108056000001,6.956127577799999,Kirkeveien,14.9,0.0,1.5,02,6
2017-07-23 03:00:00,12.129635349,1.6969939056,9.3925887667,Kirkeveien,15.6,0.0,1.0,03,6
2017-07-23 04:00:00,7.6095072027,2.2534489167,4.6535671111,Kirkeveien,14.4,0.0,2.4,04,6
2017-07-23 05:00:00,5.136550099,2.0028282389,10.222012616699999,Kirkeveien,17.7,0.0,2.1,05,6
2017-07-23 06:00:00,2.7252025106,2.6588376944,-4.9591099722,Kirkeveien,18.3,0.0,2.0,06,6
2017-07-23 07:00:00,4.056807716000001,2.3379938388999997,-2.0481971667,Kirkeveien,20.2,0.0,1.7,07,6
2017-07-23 08:00:00,4.2846368345,2.4215042806000002,1.7228235943999999,Kirkeveien,21.5,0.0,1.5,08,6
2017-07-23 09:00:00,9.87444927,1.9271654056,4.554875072200001,Kirkeveien,22.7,0.0,2.5,09,6
2017-07-23 10:00:00,15.9800888395,2.9206604889,3.9407557332999996,Kirkeveien,22.8,0.0,2.0,10,6
2017-07-23 11:00:00,16.816875221500002,2.8427758222,6.6743477444,Kirkeveien,23.8,0.0,2.4,11,6
2017-07-23 12:00:00,14.3956354941,3.2682223638999996,8.9995937389,Kirkeveien,24.6,0.0,1.8,12,6
2017-07-23 13:00:00,12.3654755397,1.9617868833,10.5283109139,Kirkeveien,25.1,0.0,1.8,13,6
2017-07-23 14:00:00,10.062094357100001,1.7642141333,4.0462218778,Kirkeveien,23.5,0.0,3.1,14,6
2017-07-23 15:00:00,4.9849051704,1.9616384861000002,4.915362125,Kirkeveien,22.8,0.1,2.2,15,6
2017-07-23 16:00:00,10.1359961906,2.1837047556,5.7276458556,Kirkeveien,22.7,0.0,2.6,16,6
2017-07-23 17:00:00,8.323839829099999,2.6444219306,2.9272902138999997,Kirkeveien,22.6,0.0,3.2,17,6
2017-07-23 18:00:00,9.7069516129,2.2691275278,5.6511975722,Kirkeveien,21.9,0.0,3.7,18,6
2017-07-23 19:00:00,9.3219648474,3.7530387222000003,-1.5336330944,Kirkeveien,20.5,0.1,3.7,19,6
2017-07-23 20:00:00,14.3107985676,4.0670671861,4.4774002611000006,Kirkeveien,19.9,0.0,3.7,20,6
2017-07-23 21:00:00,5.0395349602,2.1764921611,7.0408156777999995,Kirkeveien,18.9,0.1,2.4,21,6
2017-07-23 22:00:00,10.1586317369,-9900.0,-5.3475755527999995,Kirkeveien,17.6,0.6,3.0,22,6
2017-07-23 23:00:00,9.5600309399,2.9325075222000003,-2.6804718888999997,Kirkeveien,17.5,0.0,3.1,23,6
2017-07-24 00:00:00,2.9701435918,0.3566145833,8.0639334333,Kirkeveien,17.4,0.0,3.0,00,0
2017-07-24 01:00:00,4.3590451644,0.2013649694,13.8839301667,Kirkeveien,17.1,0.0,4.0,01,0
2017-07-24 02:00:00,4.0820080250999995,0.5446998417,9.9560458444,Kirkeveien,16.5,0.0,4.6,02,0
2017-07-24 03:00:00,6.7031601987,1.4815196889,5.776264019400001,Kirkeveien,15.9,0.0,3.9,03,0
2017-07-24 04:00:00,4.0935238958,1.8414746667,2.7915717222000005,Kirkeveien,15.4,0.0,3.5,04,0
2017-07-24 05:00:00,9.8716933758,1.3263727083,3.261187975,Kirkeveien,15.1,0.0,3.4,05,0
2017-07-24 06:00:00,14.8772722293,3.4501837361,4.4723874667,Kirkeveien,15.0,0.0,3.5,06,0
2017-07-24 07:00:00,7.671686191,3.4517203999999997,5.2950366194,Kirkeveien,15.2,0.0,3.5,07,0
2017-07-24 08:00:00,13.9195758783,4.1888305833,-2.9600292722000003,Kirkeveien,16.5,0.0,3.0,08,0
2017-07-24 09:00:00,10.3320601298,3.5113102222,-1.9588631417,Kirkeveien,16.9,0.0,4.2,09,0
2017-07-24 10:00:00,14.0009000444,3.2223437056,5.760021619400001,Kirkeveien,17.0,0.1,3.3,10,0
2017-07-24 11:00:00,14.3706204222,4.6273517694,5.4635868306,Kirkeveien,17.8,0.0,2.9,11,0
2017-07-24 12:00:00,11.576475885899999,3.3770801083,7.478934325,Kirkeveien,18.2,0.0,2.8,12,0
2017-07-24 13:00:00,13.8827332297,3.5265035722,6.6762445361000005,Kirkeveien,19.8,0.0,3.1,13,0
2017-07-24 14:00:00,13.1761866149,4.045484425,1.8104386528,Kirkeveien,20.3,0.0,3.3,14,0
2017-07-24 15:00:00,11.200062896099999,4.0307687389,0.07198277780000001,Kirkeveien,20.2,0.0,3.2,15,0
2017-07-24 16:00:00,17.898040145,3.1659425806,6.6142695944000005,Kirkeveien,20.1,0.0,2.9,16,0
2017-07-24 17:00:00,15.2651014074,3.7223447278,7.3754834972,Kirkeveien,20.0,0.0,2.7,17,0
2017-07-24 18:00:00,13.3233692818,3.2596592889,2.9905918861000003,Kirkeveien,19.6,0.0,3.1,18,0
2017-07-24 19:00:00,15.0635699248,3.9344397306,1.8848798388999999,Kirkeveien,18.9,0.0,3.4,19,0
2017-07-24 20:00:00,13.7094109603,3.9752115277999995,5.3733964916999994,Kirkeveien,18.3,0.0,3.6,20,0
2017-07-24 21:00:00,11.401026008399999,4.1273875972,5.2628216472,Kirkeveien,18.0,0.0,3.9,21,0
2017-07-24 22:00:00,9.7354569027,3.0914362389,3.0339430056,Kirkeveien,17.6,0.0,4.0,22,0
2017-07-24 23:00:00,5.0044036257,2.8974859888999998,-2.7764610832999996,Kirkeveien,17.2,0.0,3.4,23,0
2017-07-25 00:00:00,3.8004426036,1.791078475,1.1388128556000001,Kirkeveien,16.8,0.0,2.8,00,1
2017-07-25 01:00:00,3.9245583281,0.9675376139,7.666598180599999,Kirkeveien,16.3,0.0,3.9,01,1
2017-07-25 02:00:00,5.3778624954,0.9545383556,6.0103801972,Kirkeveien,16.2,0.0,4.2,02,1
2017-07-25 03:00:00,3.874331535,1.4091289417,5.361613691700001,Kirkeveien,16.1,0.0,3.3,03,1
2017-07-25 04:00:00,3.6552886244,1.6581726638999998,1.7778542888999997,Kirkeveien,16.0,0.0,1.3,04,1
2017-07-25 05:00:00,13.819120943900002,1.791992925,-0.4719954694,Kirkeveien,16.0,0.0,0.7,05,1
2017-07-25 06:00:00,33.515339838,8.0440066889,-2.6521996722,Kirkeveien,18.5,0.0,2.3,06,1
2017-07-25 07:00:00,17.7114045064,8.1227183833,2.5693623917,Kirkeveien,19.7,0.0,2.7,07,1
2017-07-25 08:00:00,12.2971727421,2.4367958222,10.00797155,Kirkeveien,20.5,0.0,3.1,08,1
2017-07-25 09:00:00,9.270043875599999,2.7040875777999998,2.928675025,Kirkeveien,21.1,0.0,3.6,09,1
2017-07-25 10:00:00,10.4763452462,2.4575893278,11.2852202472,Kirkeveien,22.1,0.0,4.0,10,1
2017-07-25 11:00:00,12.4868020392,2.3654491583,5.797989069400001,Kirkeveien,22.4,0.0,3.8,11,1
2017-07-25 12:00:00,12.8652842978,2.9373262333,2.3898301333000003,Kirkeveien,23.1,0.0,4.2,12,1
2017-07-25 13:00:00,10.4384379238,2.4993836889,9.9426154333,Kirkeveien,22.3,0.0,4.2,13,1
2017-07-25 14:00:00,11.3252656693,3.1809777667000003,6.272198733300001,Kirkeveien,21.9,0.0,3.9,14,1
2017-07-25 15:00:00,21.1800443134,5.2999314888999995,1.3814179861000002,Kirkeveien,22.5,0.0,2.9,15,1
2017-07-25 16:00:00,9.898955645800001,4.1382134361,9.4277080111,Kirkeveien,22.5,0.0,2.8,16,1
2017-07-25 17:00:00,3.4846848536,3.1257795472000005,5.481801275,Kirkeveien,22.7,0.0,2.8,17,1
2017-07-25 18:00:00,7.3929003842,2.8958582667000003,-0.7669398639,Kirkeveien,22.3,0.0,2.4,18,1
2017-07-25 19:00:00,12.012373289000001,3.3761001361000003,-0.6618224556,Kirkeveien,21.5,0.0,2.4,19,1
2017-07-25 20:00:00,8.505384707000001,1.9664013806,8.6860843583,Kirkeveien,19.6,0.0,2.5,20,1
2017-07-25 21:00:00,17.7386761248,4.8398095917,2.5513375416999997,Kirkeveien,18.7,0.0,2.8,21,1
2017-07-25 22:00:00,15.4321224078,5.0303664083,7.9314081361,Kirkeveien,19.0,0.0,2.5,22,1
2017-07-25 23:00:00,11.128356133599999,-9900.0,-6.8123013583,Kirkeveien,18.2,0.0,2.0,23,1
2017-07-26 00:00:00,8.270372980700001,3.4576013361,1.0840141972,Kirkeveien,18.0,0.0,2.1,00,2
2017-07-26 01:00:00,5.8277880877,1.8272479556,3.045885575,Kirkeveien,17.8,0.0,2.2,01,2
2017-07-26 02:00:00,4.9186045805,1.0550763278,6.369872447200001,Kirkeveien,17.1,0.0,3.0,02,2
2017-07-26 03:00:00,5.7271429692,1.89015315,-1.1397391167,Kirkeveien,15.8,1.3,2.6,03,2
2017-07-26 04:00:00,6.0606781364,1.6896395556000001,6.0593409194,Kirkeveien,15.8,0.0,2.6,04,2
2017-07-26 05:00:00,10.7979572147,0.2134973,16.7901266778,Kirkeveien,16.3,0.0,2.9,05,2
2017-07-26 06:00:00,19.6108171272,1.3696703666999999,5.4850783556,Kirkeveien,17.3,0.0,2.9,06,2
2017-07-26 07:00:00,16.772282819,2.3489286861000003,2.1725212056,Kirkeveien,17.6,0.0,2.4,07,2
2017-07-26 08:00:00,12.921341338800001,2.9436776361000003,0.66715435,Kirkeveien,18.3,0.0,2.1,08,2
2017-07-26 09:00:00,12.826619925,2.5615062528,5.153781225,Kirkeveien,19.6,0.0,1.9,09,2
2017-07-26 10:00:00,15.045757746,2.5278321528,4.1674328389,Kirkeveien,19.8,0.0,2.2,10,2
2017-07-26 11:00:00,18.4437144217,3.1560050806,1.9133220056,Kirkeveien,20.3,0.0,2.5,11,2
2017-07-26 12:00:00,14.0988125857,3.3493427333,5.2531375056,Kirkeveien,20.1,0.0,1.6,12,2
2017-07-26 13:00:00,30.2788491569,3.3104709888999997,8.9686207861,Kirkeveien,20.3,0.0,1.1,13,2
2017-07-26 14:00:00,15.150215832,6.160478647200001,-1.8380723528,Kirkeveien,20.5,0.0,1.8,14,2
2017-07-26 15:00:00,23.120163431199998,5.5374634528,7.041548369400001,Kirkeveien,20.7,0.0,1.7,15,2
2017-07-26 16:00:00,20.7304690961,6.7818488722,10.991216330599999,Kirkeveien,20.7,0.0,2.4,16,2
2017-07-26 17:00:00,9.7121429222,4.6130251861,2.5373387000000003,Kirkeveien,20.6,0.0,2.7,17,2
2017-07-26 18:00:00,9.2452145418,2.7396074167,7.92211445,Kirkeveien,20.0,0.0,2.3,18,2
2017-07-26 19:00:00,6.500099323500001,2.2847804,10.5124394417,Kirkeveien,19.7,0.0,1.7,19,2
2017-07-26 20:00:00,4.4500914357,1.8491454806,8.8411437139,Kirkeveien,18.7,0.0,1.7,20,2
2017-07-26 21:00:00,10.126307837,1.6695955306,4.9332536944,Kirkeveien,17.1,0.0,2.1,21,2
2017-07-26 22:00:00,25.6003197584,3.5440932417,4.316097525,Kirkeveien,16.2,0.0,2.7,22,2
2017-07-26 23:00:00,17.437286384500002,2.8104097222,6.4234917083,Kirkeveien,16.3,0.0,2.6,23,2
2017-07-27 00:00:00,8.7189590452,3.4573375639,3.3092287194,Kirkeveien,16.7,0.0,1.7,00,3
2017-07-27 01:00:00,6.4996101066,2.5314886944,0.5765948528,Kirkeveien,16.8,0.0,1.2,01,3
2017-07-27 02:00:00,4.9388100815,1.3384110139,3.3782220556,Kirkeveien,16.6,0.0,1.1,02,3
2017-07-27 03:00:00,5.4259353490999995,0.7744755889,6.9617142889,Kirkeveien,16.5,0.0,1.2,03,3
2017-07-27 04:00:00,5.7755728842,0.9971325472,1.819199075,Kirkeveien,16.2,0.0,1.4,04,3
2017-07-27 05:00:00,11.5336924044,1.5726559778,3.6042445139,Kirkeveien,16.3,0.1,1.2,05,3
2017-07-27 06:00:00,22.4387903917,2.1229676,3.4122558527999995,Kirkeveien,16.0,0.2,1.3,06,3
2017-07-27 07:00:00,11.426619749,-9900.0,4.7774516083,Kirkeveien,16.9,0.0,1.4,07,3
2017-07-27 08:00:00,19.02283862,-9900.0,-33.4425773944,Kirkeveien,17.7,0.0,1.2,08,3
2017-07-27 09:00:00,23.746411255399998,-9900.0,-731.1883732667,Kirkeveien,19.1,0.0,1.7,09,3
2017-07-27 10:00:00,26.7990709779,-9900.0,-98.15276515,Kirkeveien,18.8,0.0,1.9,10,3
2017-07-27 11:00:00,23.7536774899,-9900.0,-3558.2865492056,Kirkeveien,19.1,0.0,2.6,11,3
2017-07-27 12:00:00,25.9254111393,-9900.0,-3738.0304947471996,Kirkeveien,19.2,0.0,3.2,12,3
2017-07-27 13:00:00,37.5927075387,-9900.0,647.1310409888999,Kirkeveien,18.6,0.0,3.1,13,3
2017-07-27 14:00:00,32.0030491137,-9900.0,1689.2863027639,Kirkeveien,16.9,0.7,1.4,14,3
2017-07-27 15:00:00,36.7463102533,-9900.0,524.4905575166999,Kirkeveien,17.4,0.5,0.8,15,3
2017-07-27 16:00:00,30.114834456,-9900.0,-524.0924056111,Kirkeveien,17.5,0.0,2.0,16,3
2017-07-27 17:00:00,12.8979634276,-9900.0,-1241.4950294195,Kirkeveien,17.2,0.0,1.2,17,3
2017-07-27 18:00:00,20.6797225286,-9900.0,-45.523938694399995,Kirkeveien,17.3,0.0,1.0,18,3
2017-07-27 19:00:00,25.2050597939,-9900.0,976.8217721944001,Kirkeveien,15.9,2.4,1.1,19,3
